Prospect ID,Firm Name,Website,Contact Page URL,Public Business Email,Secondary Public Email,Phone Number,City,State,Practice Area,Decision Maker Name,Decision Maker Title,Decision Maker LinkedIn URL,Firm LinkedIn URL,Estimated Firm Size,Founder-Led Signal,Main Pain Signal,Authority Score,Pain Score,Payment Capacity Score,Ease of Entry Score,Total Score,Tier,Personalization Observation,Outreach Angle,Evidence / Source Notes,Public Source URL for Email,Status
TX-IMM-02498,"The Rios Law Group, PLLC",http://www.therioslawgroup.com/,http://www.therioslawgroup.com/contact,info@therioslawgroup.com,,+254-421-5708,Belton,Texas,"Alternative Dispute Resolution, Family, Immigration, Mediation",Jasmine J. Rios,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,2-5,yes,bilingual service delivery pressure,3,3,3,3,12,Tier A,Founder-led Belton immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'The Rios Law Group, PLLC', size '2 to 5', occupation 'Private Law Practice', city 'Belton'. Website CTA signals: schedule consultation, bilingual positioning, spanish-language positioning, consultation CTA. Public website email found on http://www.therioslawgroup.com/.",http://www.therioslawgroup.com/,ready_outreach
TX-IMM-02499,Villalobos Law Firm,http://villaloboslawfirm.com/,http://villaloboslawfirm.com/,mailbox@villaloboslawfirm.com,,+956-682-3939,Mission,Texas,"Business, Consumer, Criminal, Family, Insurance, Litigation: Commercial, Litigation: Personal Injury, Real Estate, Wills-Trusts-Probate, Immigration, Juvenile",Jesus M. Villalobos Jr.,Principal Attorney,http://www.linkedin.com/company/villalobos-&-villalobos-p.c.,,2-5,yes,bilingual service delivery pressure,3,3,3,3,12,Tier A,Founder-led Mission immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Villalobos Law Firm', size '2 to 5', occupation 'Private Law Practice', city 'Mission'. Website CTA signals: free consultation, consultation CTA. Public website email found on http://villaloboslawfirm.com/.",http://villaloboslawfirm.com/,ready_outreach
TX-IMM-02500,"Willy, Nanayakkara & Associates",http://www.grwpc.com/,http://www.grwpc.com/schedule-a-consultation,immigration@grwpc.com,,+281-265-2522,Sugar Land,Texas,Immigration,George R. Willy,Principal Attorney,http://www.linkedin.com/in/georgerwilly,https://www.linkedin.com/company/willy-nanayakkara-associates-attorneys-and-counselors-at-law,2-5,yes,bilingual service delivery pressure,3,3,3,3,12,Tier A,Founder-led Sugar Land immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Willy, Nanayakkara & Associates', size '2 to 5', occupation 'Private Law Practice', city 'Sugar Land'. Website CTA signals: schedule consultation, free consultation, consultation CTA. Website sub-practice signals: waiver, green card, visa. Public website email found on http://www.grwpc.com/.",http://www.grwpc.com/,ready_outreach
TX-IMM-02501,"ZEPEDA LAW FIRM, PLLC",http://www.zepedalawfirm.com/,https://www.zepedalawfirm.com/contact,info@zepedalawfirm.com,,+817-917-8863,Fort Worth,Texas,Immigration,Yadira Lizzette Zepeda,Principal Attorney,http://www.linkedin.com/pub/yadira-zepeda/21/443/a29,,2-5,yes,bilingual service delivery pressure,3,3,3,3,12,Tier A,Founder-led Fort Worth immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'ZEPEDA LAW FIRM, PLLC', size '2 to 5', occupation 'Private Law Practice', city 'Fort Worth'. Website CTA signals: free consultation, bilingual positioning, spanish-language positioning, consultation CTA. Website sub-practice signals: asylum, naturalization, citizenship, uscis. Public website email found on http://www.zepedalawfirm.com/.",http://www.zepedalawfirm.com/,ready_outreach
TX-IMM-02502,carlos c diaz law pllc,http://www.attorneycarlosdiaz.com/,http://www.attorneycarlosdiaz.com/,anapbm@gmail.com,,+254-235-0515,Waco,Texas,"Business, Criminal, Family, Litigation: Personal Injury, Immigration",Carlos Clemente Diaz,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,2-5,yes,bilingual service delivery pressure,3,3,3,3,12,Tier A,Founder-led Waco immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'carlos c diaz law pllc', size '2 to 5', occupation 'Private Law Practice', city 'Waco'. Website CTA signals: free consultation, consultation CTA. Public website email found on http://www.attorneycarlosdiaz.com/.",http://www.attorneycarlosdiaz.com/,ready_outreach
TX-IMM-02503,"A New World Immigration Law, PLLC",https://www.anewworldimmigrationlaw.com/,https://www.anewworldimmigrationlaw.com/contact,sara@anewworldimmigrationlaw.com,,+806-503-9692,Lubbock,Texas,Immigration,Sara H. Varnado,Founder,http://www.linkedin.com/feed/anewworldimmigrationlaw/,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Lubbock immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'A New World Immigration Law, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Lubbock'. Website CTA signals: schedule consultation, free consultation, consultation CTA. Website sub-practice signals: deport, humanitarian. Public website email found on https://www.anewworldimmigrationlaw.com/.",https://www.anewworldimmigrationlaw.com/,ready_outreach
TX-IMM-02504,"Asare Legal, PLLC",https://asarelegal.com/,https://asarelegal.com/contact,info@asarelegal.com,jane.asare@asarelegal.com,+469-883-0628,Irving,Texas,"Family, Litigation: Personal Injury, Wills-Trusts-Probate, Immigration",Jane Asare,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Irving immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Asare Legal, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Irving'. Website CTA signals: schedule consultation, consultation CTA. Website sub-practice signals: citizenship, uscis, family immigration, green card. Public website email found on https://asarelegal.com/.",https://asarelegal.com/,ready_outreach
TX-IMM-02505,Attorney Johnathan Ball,https://mcallendivorces.com/,https://mcallendivorces.com/,impallari@gmail.com,johnballattorney@gmail.com,+956-501-6565,McAllen,Texas,"Family, Litigation: Personal Injury, Other, Immigration, Juvenile",Johnathan Tracy Ball,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led McAllen immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: board certified in Family Law. Texas Bar detail: firm 'Attorney Johnathan Ball', size 'Solo', occupation 'Private Law Practice', city 'Mcallen'. Website CTA signals: free consultation, consultation CTA. Public website email found on https://mcallendivorces.com/.",https://mcallendivorces.com/,ready_outreach
TX-IMM-02506,"Audu Law Firm, Pllc",http://www.audulawfirm.com/,https://audulawfirm.com/contact,laudu@audulawfirm.co,,+832-780-9005,Sugar Land,Texas,"Family, Immigration, Mediation",Lilian Oluchi Ekenta Audu,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Sugar Land immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Audu Law Firm, Pllc', size 'Solo', occupation 'Private Law Practice', city 'Sugar Land'. Website CTA signals: book consultation, consultation CTA, schedule consultation. Website sub-practice signals: asylum, deport, removal, naturalization. Public website email found on http://www.audulawfirm.com/.",http://www.audulawfirm.com/,ready_outreach
TX-IMM-02507,"Brian C. Burns, Attorney at Law, P.L.L.C.",http://www.briancburns.com/,http://www.briancburns.com/,micah@micahrich.com,,+936-647-2422,Conroe,Texas,"Criminal, Immigration, Juvenile, Appellate: Criminal",Brian Christopher Burns,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Conroe immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Brian C. Burns, Attorney at Law, P.L.L.C.', size 'Solo', occupation 'Private Law Practice', city 'Conroe'. Website CTA signals: free consultation, spanish-language positioning, consultation CTA. Public website email found on http://www.briancburns.com/. Public email domain differs from firm branding; marked review_needed.",http://www.briancburns.com/,review_needed
TX-IMM-02508,"C.R. Wannamaker Law, PLLC",http://www.crwannamakerlaw.com/,http://www.crwannamakerlaw.com/,info@crwannamakerlaw.com,,+915-209-5910,El Paso,Texas,"Other, Immigration, Appellate: Civil, Civil Rights",Constance Russell Wannamaker,Owner,https://www.linkedin.com/company/state-bar-of-texas,https://www.linkedin.com/company/c-r-wannamaker-law,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led El Paso immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'C.R. Wannamaker Law, PLLC', size 'Solo', occupation 'Private Law Practice', city 'El Paso'. Website CTA signals: language translation. Website sub-practice signals: deport, uscis, green card, visa. Public website email found on http://www.crwannamakerlaw.com/.",http://www.crwannamakerlaw.com/,ready_outreach
TX-IMM-02509,"Ceja Law Office, P.L.L.C.",http://cejalawoffice.com/,http://cejalawoffice.com/,mceja@cejalawoffice.com,,+972-263-3700,Grand Prairie,Texas,"Criminal, Family, Immigration",Maribel Ceja,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,2-5,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Grand Prairie immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Ceja Law Office, P.L.L.C.', size '2 to 5', occupation 'Private Law Practice', city 'Grand Prairie'. Website CTA signals: consultation CTA. Public website email found on http://cejalawoffice.com/.",http://cejalawoffice.com/,ready_outreach
TX-IMM-02510,Colon Law Offices,http://colonlawoffices.com/,https://colonlawoffices.com/contact,brenda@colonlawoffices.com,zelle%3ableecolon@gmail.com,+682-200-9212,Fort Worth,Texas,"Family, Real Estate, Wills-Trusts-Probate, Immigration",Brenda Lee Colon,Principal Attorney,https://www.linkedin.com/company/state-bar-of-texas,,unknown,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Fort Worth immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Colon Law Offices', size 'None Specified', occupation 'Private Law Practice', city 'Fort Worth'. Website CTA signals: free consultation, bilingual positioning, consultation CTA, spanish-language positioning. Public website email found on http://colonlawoffices.com/.",http://colonlawoffices.com/,ready_outreach
TX-IMM-02511,Dunnam & Dunnam LLP,http://www.dunnamlaw.com/,http://www.dunnamlaw.com/contact-us,reception@dunnamlaw.com,,+--,Waco,Texas,"Business, Consumer, Creditor-Debtor, Criminal, Family, Litigation: Commercial, Litigation: Personal Injury, Oil, Gas and Energy Resources, Real Estate, Elder Law, Immigration, Aviation, Securities Law, Finance, Workers' Compensation, Appellate: Civil, Appellate: Criminal, Disability Law",Clyde Vance Dunnam,Partner,https://www.linkedin.com/company/state-bar-of-texas,https://www.linkedin.com/company/dunnam-&-dunnam/,6-10,likely,bilingual service delivery pressure,2,3,3,3,11,Tier A,Small Waco immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Dunnam & Dunnam LLP', size '6 to 10', occupation 'Private Law Practice', city 'Waco'. Website CTA signals: free consultation, spanish-language positioning, consultation CTA, serving families. Public website email found on http://www.dunnamlaw.com/contact-us.",http://www.dunnamlaw.com/contact-us,ready_outreach
TX-IMM-02512,"Elizabeth Rivera, Attorney",http://www.lizriveralaw.com/,https://www.lizriveralaw.com/contact-3,liz@lizriveralaw.com,info@mysite.com,+817-717-3538,Fort Worth,Texas,"Alternative Dispute Resolution, Business, Consumer, Creditor-Debtor, Criminal, Family, International, Litigation: Commercial, Real Estate, Wills-Trusts-Probate, Immigration, Social Security Law",Elizabeth Rivera,Owner,https://www.linkedin.com/company/state-bar-of-texas,https://www.linkedin.com/company/wix-com/mycompany/,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Fort Worth immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Elizabeth Rivera, Attorney', size 'Solo', occupation 'Private Law Practice', city 'Fort Worth'. Website CTA signals: call now, spanish-language positioning, consultation CTA. Public website email found on https://www.lizriveralaw.com/contact-3.",https://www.lizriveralaw.com/contact-3,ready_outreach
TX-IMM-02513,"Fajardo Law Group, LLC",http://www.fajardolawgroup.com/,https://fajardolawgroup.com/contact-us,tfajardo@fajardolawgroup.com,,+469-812-2336,Mckinney,Texas,"Family, Immigration",Tanya Ixmucane Fajardo,Owner,http://www.linkedin.com/in/tanya-fajardo-61370a68,,1,yes,bilingual service delivery pressure,3,3,2,3,11,Tier A,Founder-led Mckinney immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Fajardo Law Group, LLC', size 'Solo', occupation 'Private Law Practice', city 'Mckinney'. Website CTA signals: bilingual positioning, spanish-language positioning, consultation CTA. Website sub-practice signals: deport, green card. Public website email found on http://www.fajardolawgroup.com/.",http://www.fajardolawgroup.com/,ready_outreach
TX-IMM-02514,"Franklin, Franklin & Associates, PLLC",http://www.franklinfranklinlaw.com/,http://www.franklinfranklinlaw.com/,info@franklinfranklinlaw.com,,+409-245-0001,Beaumont,Texas,"Business, Consumer, Criminal, Family, Insurance, Litigation: Commercial, Litigation: Personal Injury, Elder Law, Immigration, Construction, Juvenile, Appellate: Civil, Appellate: Criminal",Brad Eric Franklin,Partner,http://www.linkedin.com/company/franklinfranklinlaw/,https://www.linkedin.com/company/franklinfranklinlaw/,2-5,likely,bilingual service delivery pressure,2,3,3,3,11,Tier A,Small Beaumont immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Franklin, Franklin & Associates, PLLC', size '2 to 5', occupation 'Private Law Practice', city 'Beaumont'. Website CTA signals: free consultation, consultation CTA. Website sub-practice signals: removal. Public website email found on http://www.franklinfranklinlaw.com/.",http://www.franklinfranklinlaw.com/,ready_outreach
